"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1"
4789,23.7002183728475,120.545114322114,"2023-03-05T15:37:00.000Z",,"63b91475181b96bcfde05222","63ad27004ee1ac2f84632863",,"符合規定","2023-03-05T15:40:26.233Z","2023-03-06T02:53:44.143Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","偶爾如此(29~10%)","休閒|其他|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6404b7ea0babfafae98abc3e.jpg","6404b7ea0babfafae98abc3e",9,6.5,5
4790,23.7018737025446,120.548354394503,"2023-03-06T01:42:00.000Z",,"63b91475181b96bcfde05222","63ad27004ee1ac2f84632863",,"符合規定","2023-03-06T01:43:14.121Z","2023-03-06T02:51:13.607Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","常如此(79~50%)","通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/640545320babfa3aaa8abd37.jpg","640545320babfa3aaa8abd37",1.8,-9.5,0
4791,22.9758555458671,120.221820318216,"2023-03-06T02:12:00.000Z","因樓梯使輪椅無法通行","63be9ecf21ce88d21b2f832e","6402dc700babfa21f88a929f",,"符合規定","2023-03-06T02:13:27.918Z","2023-03-06T06:16:58.976Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64054c470babfae1848abd82.jpg","64054c470babfae1848abd82",2.6,-7,0
4792,22.6288309688292,120.293782086119,"2023-03-06T00:38:00.000Z",,"63ad27004ee1ac2f84632863","6402dc700babfa21f88a929f",,"符合規定","2023-03-06T02:50:41.340Z","2023-03-06T06:16:33.806Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","有時如此(49~30%)","採購日用|工作|通學|親子活動|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/640555010babfa5bb48abddb.jpg","640555010babfa5bb48abddb",8.8,8,8
4793,25.024294574901,121.258780389103,"2023-03-06T03:01:00.000Z","(店家髮都剪髮)冷氣室外機橫放於人行道上，造成阻礙。","64054bfc0babfa41d98abd6e","6402dc700babfa21f88a929f",,"符合規定","2023-03-06T03:05:43.257Z","2023-03-06T06:16:13.498Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）","有汽車行駛","通常如此(94~80%)","親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/640558870babfa5e418ac0de.jpg","640558870babfa5e418ac0de",1.1,-10,0
4794,25.0207023526343,121.258804117353,"2023-03-06T03:10:00.000Z","沒有人行道，周圍多為學校(蔚霖幼稚園、大竹國中。)","64054bfc0babfa41d98abd6e","6402dc700babfa21f88a929f","63fd8e1f0babfa921c8a55df","符合規定|嚴重風險","2023-03-06T03:12:52.620Z","2023-03-06T12:40:09.755Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有機車行駛","總是如此(100%~95%)","親子活動|通學|採購日用|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64055a340babfa45498ac12a.jpg","64055a340babfa45498ac12a",2.4,-10,0
4795,25.0216891305226,121.257346215856,"2023-03-06T03:13:00.000Z","國中後門沒有人行道，甚至停車位優先設置。","64054bfc0babfa41d98abd6e","6402dc700babfa21f88a929f",,"符合規定|嚴重風險","2023-03-06T03:14:18.706Z","2023-03-06T06:19:13.359Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有自行車行駛","總是如此(100%~95%)","親子活動|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64055a8a0babfa2f1f8ac135.jpg","64055a8a0babfa2f1f8ac135",4.8,-10,0
4796,25.0229092242344,121.257455182905,"2023-03-06T03:14:00.000Z","學區無實體人行道","64054bfc0babfa41d98abd6e","6402dc700babfa21f88a929f",,"符合規定|嚴重風險","2023-03-06T03:15:38.906Z","2023-03-06T06:15:30.337Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64055ada0babfac6c78ac140.jpg","64055ada0babfac6c78ac140",0,-10,0
4797,25.0248487107894,121.259734381872,"2023-03-06T03:31:00.000Z","大竹國小側門無實體人行道，連接側門到公車站均無，學童使用很危險。","64054bfc0babfa41d98abd6e","6402dc700babfa21f88a929f",,"不符規定","2023-03-06T03:32:40.032Z","2023-03-06T06:14:39.114Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64055ed80babfae6e28ac196.jpg","64055ed80babfae6e28ac196",0,-10,0
4798,25.0589864312127,121.490882635117,"2023-03-06T04:31:00.000Z",,"635ba0e44f042e75dd95147f","6402dc700babfa21f88a929f",,"符合規定|嚴重風險","2023-03-06T04:32:07.937Z","2023-03-06T06:13:35.701Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","常如此(79~50%)","工作|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64056cc70babfa2be98ac1dd.jpg","64056cc70babfa2be98ac1dd",0,-10,0
4799,23.9805960666578,121.604028455427,"2023-03-06T04:34:00.000Z",,"63ec94180babfa763b893cd6","6402dc700babfa21f88a929f",,"符合規定","2023-03-06T04:36:47.638Z","2023-03-06T06:13:17.282Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","偶爾如此(29~10%)","休閒|採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64056ddf0babfa30ae8ac1f5.jpg","64056ddf0babfa30ae8ac1f5",5.2,-2,1.6
4800,25.0034057165111,121.511642932892,"2023-03-06T07:41:00.000Z","加油站的出入口","60e34449b652fe824b444847",,,,"2023-03-06T07:48:07.208Z","2023-03-06T07:48:07.208Z","沒有設置人行道或騎樓","沒有人行道或騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","工作|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64059ab70babfa50f78ac6b8.jpg","64059ab70babfa50f78ac6b8",0,-10,0
4801,25.0042273375257,121.512351036072,"2023-03-06T07:45:00.000Z","施工圍籬佔去人行道","60e34449b652fe824b444847",,,,"2023-03-06T07:50:15.495Z","2023-03-06T07:50:15.495Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","通常如此(94~80%)","工作|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/64059b370babfa90848ac6d4.jpg","64059b370babfa90848ac6d4",2.6,-7,0
4802,22.6837472222222,120.498161111111,"2023-03-03T09:22:00.000Z",,"63ac08584ee1acca51632813","63b249ba181b962dacdff4cc",,"符合規定","2023-03-06T09:48:43.664Z","2023-03-06T11:19:08.102Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6405b6fb0babfa86778ac9bf.jpg","6405b6fb0babfa86778ac9bf",2.6,-6,0
4803,22.6830722222222,120.497930555556,"2023-03-03T09:29:00.000Z",,"63ac08584ee1acca51632813","63b249ba181b962dacdff4cc",,"符合規定","2023-03-06T09:49:21.756Z","2023-03-06T11:19:27.289Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6405b7210babfaa59e8ac9ca.jpg","6405b7210babfaa59e8ac9ca",2.6,-6,0
4804,22.6830722222222,120.497930555556,"2023-03-03T09:29:00.000Z",,"63ac08584ee1acca51632813","63b249ba181b962dacdff4cc",,"符合規定","2023-03-06T09:49:48.728Z","2023-03-06T11:18:09.711Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","採購食物|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6405b73c0babfa00448ac9d5.jpg","6405b73c0babfa00448ac9d5",2.6,-6,0
4805,22.6830777777778,120.497930555556,"2023-03-03T09:30:00.000Z",,"63ac08584ee1acca51632813","63b249ba181b962dacdff4cc",,"符合規定","2023-03-06T09:50:28.084Z","2023-03-06T11:17:10.119Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6405b7640babfa04538ac9e0.jpg","6405b7640babfa04538ac9e0",2.6,-6,0
4806,22.5565194444444,120.539361111111,"2023-03-06T07:55:00.000Z",,"63ac08584ee1acca51632813","63b249ba181b962dacdff4cc",,"資料不足以判定","2023-03-06T09:51:33.511Z","2023-03-06T11:17:55.428Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/6405b7a50babfa33a68ac9fb.jpg","6405b7a50babfa33a68ac9fb",2.6,-6,0
