"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id"
2690,24.9019103482187,121.046236753464,"2023-02-04T01:50:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:51:19.167Z","2023-02-04T04:20:38.909Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddba170babfa0a5688b9b6.jpg","63ddba170babfa0a5688b9b6"
2691,24.9022363488812,121.046032905579,"2023-02-04T01:52:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:52:32.607Z","2023-02-04T04:20:53.982Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddba600babfa7ac388b9c1.jpg","63ddba600babfa7ac388b9c1"
2692,24.9022168861792,121.045582294464,"2023-02-04T01:52:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:53:26.585Z","2023-02-04T04:21:06.785Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","休閒|採購食物|親子活動|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddba960babfa6c4288b9cc.jpg","63ddba960babfa6c4288b9cc"
2693,24.9027180497763,121.045415997505,"2023-02-04T01:53:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:54:15.353Z","2023-02-04T04:21:19.628Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbac70babfa6d9788b9d7.jpg","63ddbac70babfa6d9788b9d7"
2694,24.9025964083136,121.044766902924,"2023-02-04T01:55:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:56:07.561Z","2023-02-04T04:21:44.098Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","休閒|採購日用|採購食物|工作|通學|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbb370babfaaa6c88b9e2.jpg","63ddbb370babfaaa6c88b9e2"
2695,24.9024844980619,121.044584512711,"2023-02-04T01:57:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:57:48.891Z","2023-02-04T04:22:03.629Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbb9c0babfaebf488b9ed.jpg","63ddbb9c0babfaebf488b9ed"
2696,24.9032921958621,121.044756174088,"2023-02-04T01:59:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:00:01.846Z","2023-02-04T04:22:25.524Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|私人佔用（商家、住家）","有機車行駛","通常如此(94~80%)","親子活動|休閒|採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbc210babfaa8ff88b9f8.jpg","63ddbc210babfaa8ff88b9f8"
2697,24.9041972003706,121.045346260071,"2023-02-04T02:00:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:01:19.041Z","2023-02-04T04:22:36.658Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","常如此(79~50%)","親子活動|休閒|採購日用|採購食物|工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbc6f0babfa041c88ba03.jpg","63ddbc6f0babfa041c88ba03"
2698,24.9039490546335,121.044863462448,"2023-02-04T02:01:00.000Z","平面道路","6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:02:47.673Z","2023-02-04T04:22:57.784Z","有設置人行道或騎樓",,"輪椅無法通行（窄於100公分）","無佔用或阻礙","有機車行駛","通常如此(94~80%)","親子活動|休閒|採購食物|通學|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbcc70babfaade088ba0e.jpg","63ddbcc70babfaade088ba0e"
2699,24.9044015553088,121.045475006104,"2023-02-04T02:05:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:05:36.104Z","2023-02-04T04:23:10.313Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbd700babfab80d88ba45.jpg","63ddbd700babfab80d88ba45"
2700,24.9045183294073,121.045432090759,"2023-02-04T02:07:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:07:22.437Z","2023-02-04T04:23:20.926Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|工作|採購食物|採購日用|通學|其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbdda0babfa2f8888ba50.jpg","63ddbdda0babfa2f8888ba50"
2701,24.9044210176662,121.04513168335,"2023-02-04T02:07:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:08:24.375Z","2023-02-04T04:23:32.740Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物|工作|其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbe180babfa79ec88ba5b.jpg","63ddbe180babfa79ec88ba5b"
2702,24.9052822239093,121.045625209808,"2023-02-04T02:09:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:09:52.499Z","2023-02-04T04:23:46.143Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|其他|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbe700babfa13ca88ba66.jpg","63ddbe700babfa13ca88ba66"
2703,24.9055984845801,121.045775413513,"2023-02-04T02:10:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:11:13.612Z","2023-02-04T04:24:12.629Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbec10babfa9c3f88ba7c.jpg","63ddbec10babfa9c3f88ba7c"
2704,24.9059925928971,121.045909523964,"2023-02-04T02:11:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:12:22.272Z","2023-02-04T04:24:44.597Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddbf060babfa84d188ba91.jpg","63ddbf060babfa84d188ba91"
2705,24.9069656944618,121.045373082161,"2023-02-04T02:16:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:17:22.294Z","2023-02-04T04:24:58.436Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc0320babfa9a1e88baa6.jpg","63ddc0320babfa9a1e88baa6"
2706,24.9073597984122,121.045287251472,"2023-02-04T02:17:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:18:22.275Z","2023-02-04T04:25:10.207Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc06e0babfaca1b88bab1.jpg","63ddc06e0babfaca1b88bab1"
2707,24.9069316360366,121.044852733612,"2023-02-04T02:19:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:19:49.328Z","2023-02-04T04:25:29.565Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc0c50babfa2b6c88babc.jpg","63ddc0c50babfa2b6c88babc"
2708,24.9068197297163,121.044514775276,"2023-02-04T02:20:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:20:41.421Z","2023-02-04T04:25:42.546Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","工作|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc0f90babfa933788bac7.jpg","63ddc0f90babfa933788bac7"
2709,24.905661736617,121.043951511383,"2023-02-04T02:22:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:23:20.313Z","2023-02-04T04:25:58.204Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc1980babfa696a88bad2.jpg","63ddc1980babfa696a88bad2"
2710,24.9050778704293,121.043356060982,"2023-02-04T02:23:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:24:02.318Z","2023-02-04T04:26:12.524Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc1c20babfa25d088badd.jpg","63ddc1c20babfa25d088badd"
2711,24.9050973326801,121.043592095375,"2023-02-04T02:24:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:25:22.317Z","2023-02-04T04:26:25.133Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc2120babfa013788bae8.jpg","63ddc2120babfa013788bae8"
2712,24.9043334370336,121.043543815613,"2023-02-04T02:26:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:26:32.607Z","2023-02-04T04:26:35.237Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc2580babfa8bad88baf3.jpg","63ddc2580babfa8bad88baf3"
2713,24.9038663392769,121.042782068253,"2023-02-04T02:27:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:28:20.067Z","2023-02-04T04:26:46.800Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc2c40babfac83288bafe.jpg","63ddc2c40babfac83288bafe"
2714,24.9043139746624,121.04306101799,"2023-02-04T02:28:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:28:45.734Z","2023-02-04T04:26:58.398Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc2dd0babfa6b9f88bb09.jpg","63ddc2dd0babfa6b9f88bb09"
2715,24.9039749464665,121.042620540772,"2023-02-04T02:29:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244","63ecfe860babfa8034895794","符合規定","2023-02-04T02:29:52.142Z","2023-02-15T15:50:20.622Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc3200babfa31de88bb14.jpg","63ddc3200babfa31de88bb14"
2716,24.9036425209752,121.042642593384,"2023-02-04T02:30:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:30:37.598Z","2023-02-04T04:27:23.297Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc34d0babfa08b488bb1f.jpg","63ddc34d0babfa08b488bb1f"
2717,24.9032921958621,121.042385101318,"2023-02-04T02:31:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:32:01.672Z","2023-02-04T04:27:34.053Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|工作|採購日用|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc3a10babfa6b3e88bb2a.jpg","63ddc3a10babfa6b3e88bb2a"
2718,24.9027910345964,121.04189157486,"2023-02-04T02:32:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:32:53.414Z","2023-02-04T04:27:57.474Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc3d50babfaacc188bb35.jpg","63ddc3d50babfaacc188bb35"
2719,24.9029126758674,121.042138338089,"2023-02-04T02:33:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:33:27.530Z","2023-02-04T04:27:45.419Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc3f70babfa42bb88bb40.jpg","63ddc3f70babfa42bb88bb40"
2720,24.9019687364604,121.04159116745,"2023-02-04T02:34:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:34:55.249Z","2023-02-04T04:28:07.608Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc44f0babfa41b088bb4b.jpg","63ddc44f0babfa41b088bb4b"
2721,24.9016719292786,121.041145920753,"2023-02-04T02:35:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:35:39.378Z","2023-02-04T04:28:17.557Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc47b0babfa501888bb56.jpg","63ddc47b0babfa501888bb56"
2722,24.9017449147174,121.040748953819,"2023-02-04T02:36:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T02:36:33.609Z","2023-02-04T04:29:04.302Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddc4b10babfa283b88bb61.jpg","63ddc4b10babfa283b88bb61"
